,Game_Id,Home_Score,Home_Team,Visitor_Score,Visitor_Team,Winner
11218,2015021188,1,BOS,2,CAR,CAR
11219,2015021189,1,N.J,3,BUF,BUF
11220,2015021190,3,NYR,2,T.B,NYR
11221,2015021191,3,WSH,4,NYI,NYI
11222,2015021192,1,MTL,4,FLA,FLA
11223,2015021193,3,OTT,5,PIT,PIT
11224,2015021194,4,NSH,3,COL,NSH
11225,2015021195,0,MIN,3,S.J,S.J
11226,2015021196,6,CHI,2,ARI,CHI
11227,2015021197,4,CGY,5,L.A,L.A
11228,2015021198,1,ANA,2,WPG,WPG
11229,2015021199,1,TOR,5,CBJ,CBJ
11230,2015021200,3,DET,0,PHI,DET
11231,2015021201,6,EDM,2,VAN,EDM
11232,2015021202,5,BOS,2,DET,BOS
11233,2015021203,2,N.J,4,T.B,T.B
11234,2015021204,1,NYR,4,NYI,NYI
11235,2015021205,3,PHI,4,TOR,TOR
11236,2015021206,3,WSH,4,PIT,PIT
11237,2015021207,2,CAR,4,MTL,MTL
11238,2015021208,3,OTT,1,FLA,OTT
11239,2015021209,3,NSH,2,ARI,NSH
11240,2015021210,1,CHI,2,STL,STL
11241,2015021211,4,DAL,2,COL,DAL
11242,2015021212,7,CGY,3,VAN,CGY
11243,2015021213,2,L.A,1,ANA,L.A
11244,2015021214,4,S.J,5,WPG,WPG
11245,2015021215,1,BUF,4,CBJ,CBJ
11246,2015021216,1,BOS,6,OTT,OTT
11247,2015021217,3,NYR,2,DET,NYR
11248,2015021218,3,PHI,1,PIT,PHI
11249,2015021219,3,COL,5,ANA,ANA
11250,2015021220,5,MTL,2,T.B,MTL
11251,2015021221,5,FLA,2,CAR,FLA
11252,2015021222,5,N.J,1,TOR,N.J
11253,2015021223,5,CBJ,4,CHI,CBJ
11254,2015021224,1,MIN,2,CGY,CGY
11255,2015021225,3,NYI,4,BUF,BUF
11256,2015021226,1,STL,5,WSH,WSH
11257,2015021227,3,DAL,2,NSH,DAL
11258,2015021228,4,VAN,3,EDM,VAN
11259,2015021229,3,L.A,4,WPG,WPG
11260,2015021230,1,S.J,0,ARI,S.J
11261,2015030111,4,FLA,5,NYI,NYI
11262,2015030112,3,FLA,1,NYI,FLA
11263,2015030113,4,NYI,3,FLA,NYI
11264,2015030114,1,NYI,2,FLA,FLA
11265,2015030115,1,FLA,2,NYI,NYI
11266,2015030116,2,NYI,1,FLA,NYI
11267,2015030121,3,T.B,2,DET,T.B
11268,2015030122,5,T.B,2,DET,T.B
11269,2015030123,2,DET,0,T.B,DET
11270,2015030124,2,DET,3,T.B,T.B
11271,2015030125,1,T.B,0,DET,T.B
11272,2015030131,2,WSH,0,PHI,WSH
11273,2015030132,4,WSH,1,PHI,WSH
11274,2015030133,1,PHI,6,WSH,WSH
11275,2015030134,2,PHI,1,WSH,PHI
11276,2015030135,0,WSH,2,PHI,PHI
11277,2015030136,0,PHI,1,WSH,WSH
11278,2015030141,5,PIT,2,NYR,PIT
11279,2015030142,2,PIT,4,NYR,NYR
11280,2015030143,1,NYR,3,PIT,PIT
11281,2015030144,0,NYR,5,PIT,PIT
11282,2015030145,6,PIT,3,NYR,PIT
11283,2015030151,4,DAL,0,MIN,DAL
11284,2015030152,2,DAL,1,MIN,DAL
11285,2015030153,5,MIN,3,DAL,MIN
11286,2015030154,2,MIN,3,DAL,DAL
11287,2015030155,4,DAL,5,MIN,MIN
11288,2015030156,4,MIN,5,DAL,DAL
11289,2015030161,1,STL,0,CHI,STL
11290,2015030162,2,STL,3,CHI,CHI
11291,2015030163,2,CHI,3,STL,STL
11292,2015030164,3,CHI,4,STL,STL
11293,2015030165,3,STL,4,CHI,CHI
11294,2015030166,6,CHI,3,STL,CHI
11295,2015030167,3,STL,2,CHI,STL
11296,2015030171,2,ANA,3,NSH,NSH
11297,2015030172,2,ANA,3,NSH,NSH
11298,2015030173,0,NSH,3,ANA,ANA
11299,2015030174,1,NSH,4,ANA,ANA
11300,2015030175,5,ANA,2,NSH,ANA
11301,2015030176,3,NSH,1,ANA,NSH
11302,2015030177,1,ANA,2,NSH,NSH
11303,2015030181,3,L.A,4,S.J,S.J
11304,2015030182,1,L.A,2,S.J,S.J
11305,2015030183,1,S.J,2,L.A,L.A
11306,2015030184,3,S.J,2,L.A,S.J
11307,2015030185,3,L.A,6,S.J,S.J
11308,2015030211,3,T.B,5,NYI,NYI
11309,2015030212,4,T.B,1,NYI,T.B
11310,2015030213,4,NYI,5,T.B,T.B
11311,2015030214,1,NYI,2,T.B,T.B
11312,2015030215,4,T.B,0,NYI,T.B
11313,2015030221,4,WSH,3,PIT,WSH
11314,2015030222,1,WSH,2,PIT,PIT
11315,2015030223,3,PIT,2,WSH,PIT
11316,2015030224,3,PIT,2,WSH,PIT
11317,2015030225,3,WSH,1,PIT,WSH
11318,2015030226,4,PIT,3,WSH,PIT
11319,2015030231,2,DAL,1,STL,DAL
11320,2015030232,3,DAL,4,STL,STL
11321,2015030233,6,STL,1,DAL,STL
11322,2015030234,2,STL,3,DAL,DAL
11323,2015030235,1,DAL,4,STL,STL
11324,2015030236,2,STL,3,DAL,DAL
11325,2015030237,1,DAL,6,STL,STL
11326,2015030241,5,S.J,2,NSH,S.J
11327,2015030242,3,S.J,2,NSH,S.J
11328,2015030243,4,NSH,1,S.J,NSH
11329,2015030244,4,NSH,3,S.J,NSH
11330,2015030245,5,S.J,1,NSH,S.J
11331,2015030246,4,NSH,3,S.J,NSH
11332,2015030247,5,S.J,0,NSH,S.J
11333,2015030311,1,PIT,3,T.B,T.B
11334,2015030312,3,PIT,2,T.B,PIT
11335,2015030313,2,T.B,4,PIT,PIT
11336,2015030314,4,T.B,3,PIT,T.B
11337,2015030315,3,PIT,4,T.B,T.B
11338,2015030316,2,T.B,5,PIT,PIT
11339,2015030317,2,PIT,1,T.B,PIT
11340,2015030321,2,STL,1,S.J,STL
11341,2015030322,0,STL,4,S.J,S.J
11342,2015030323,3,S.J,0,STL,S.J
11343,2015030324,3,S.J,6,STL,STL
11344,2015030325,3,STL,6,S.J,S.J
11345,2015030326,5,S.J,2,STL,S.J
11346,2015030411,3,PIT,2,S.J,PIT
11347,2015030412,2,PIT,1,S.J,PIT
11348,2015030413,3,S.J,2,PIT,S.J
11349,2015030414,1,S.J,3,PIT,PIT
11350,2015030415,2,PIT,4,S.J,S.J
11351,2015030416,1,S.J,3,PIT,PIT
11352,2016020001,5,OTT,4,TOR,OTT
11353,2016020002,2,CHI,5,STL,STL
11354,2016020003,7,EDM,4,CGY,EDM
11355,2016020004,2,S.J,1,L.A,S.J
11356,2016020005,1,BUF,4,MTL,MTL
11357,2016020006,5,NYR,3,NYI,NYR
11358,2016020007,3,PIT,2,WSH,PIT
11359,2016020008,3,CBJ,6,BOS,BOS
11360,2016020009,6,T.B,4,DET,T.B
11361,2016020010,2,FLA,1,N.J,FLA
11362,2016020011,3,STL,2,MIN,STL
11363,2016020012,5,WPG,4,CAR,WPG
11364,2016020013,4,DAL,2,ANA,DAL
11365,2016020014,3,NSH,2,CHI,NSH
11366,2016020015,3,CGY,5,EDM,EDM
11367,2016020016,2,L.A,4,PHI,PHI
11368,2016020017,4,TOR,1,BOS,TOR
11369,2016020018,4,OTT,3,MTL,OTT
11370,2016020019,3,T.B,2,N.J,T.B
11371,2016020020,4,FLA,1,DET,FLA
11372,2016020021,3,PIT,2,ANA,PIT
11373,2016020022,2,WSH,1,NYI,WSH
11374,2016020023,2,CBJ,3,S.J,S.J
11375,2016020024,4,MIN,3,WPG,MIN
11376,2016020025,3,STL,2,NYR,STL
11377,2016020026,5,CHI,3,NSH,CHI
11378,2016020027,6,COL,5,DAL,COL
11379,2016020028,4,ARI,3,PHI,ARI
11380,2016020029,2,VAN,1,CGY,VAN
11381,2016020030,3,NYI,2,ANA,NYI
11382,2016020031,2,EDM,6,BUF,BUF
11383,2016020032,4,VAN,3,CAR,VAN
11384,2016020033,7,NYR,4,S.J,NYR
11385,2016020034,3,PIT,4,COL,COL
11386,2016020035,5,DET,1,OTT,DET
11387,2016020036,1,WPG,4,BOS,BOS
11388,2016020037,2,N.J,1,ANA,N.J
11389,2016020038,2,NYI,3,S.J,S.J
11390,2016020039,3,WSH,0,COL,WSH
11391,2016020040,4,MTL,0,PIT,MTL
11392,2016020041,7,OTT,4,ARI,OTT
11393,2016020042,4,T.B,3,FLA,T.B
11394,2016020043,1,NSH,2,DAL,DAL
11395,2016020044,6,MIN,3,L.A,MIN
11396,2016020045,7,CHI,4,PHI,CHI
11397,2016020046,4,CGY,3,BUF,CGY
11398,2016020047,3,EDM,2,CAR,EDM
11399,2016020048,2,VAN,1,STL,VAN
11400,2016020049,1,NYR,2,DET,DET
11401,2016020050,5,WPG,4,TOR,WPG
11402,2016020051,2,BOS,1,N.J,BOS
11403,2016020052,2,PHI,3,ANA,ANA
11404,2016020053,3,PIT,2,S.J,PIT
11405,2016020054,5,MTL,2,ARI,MTL
11406,2016020055,0,T.B,4,COL,COL
11407,2016020056,2,FLA,4,WSH,WSH
11408,2016020057,3,MIN,2,TOR,MIN
11409,2016020058,3,DAL,4,L.A,L.A
11410,2016020059,2,CGY,4,CAR,CAR
11411,2016020060,3,EDM,1,STL,EDM
11412,2016020061,2,VAN,1,BUF,VAN
11413,2016020062,3,NYI,2,ARI,NYI
11414,2016020063,3,CBJ,2,CHI,CBJ
11415,2016020064,5,DET,3,NSH,DET
11416,2016020065,2,BOS,4,MTL,MTL
11417,2016020066,1,OTT,4,T.B,T.B
11418,2016020067,3,DET,0,S.J,DET
11419,2016020068,5,FLA,2,COL,FLA
11420,2016020069,2,N.J,1,MIN,N.J
11421,2016020070,6,PHI,3,CAR,PHI
11422,2016020071,2,WSH,4,NYR,NYR
11423,2016020072,5,CHI,4,TOR,CHI
11424,2016020073,5,NSH,1,PIT,NSH
11425,2016020074,0,DAL,3,CBJ,CBJ
11426,2016020075,4,CGY,6,STL,STL
11427,2016020076,4,L.A,3,VAN,L.A
11428,2016020077,0,WPG,3,EDM,EDM
11429,2016020078,6,NYI,3,MIN,NYI
11430,2016020079,3,NYR,2,ARI,NYR
11431,2016020080,4,ANA,2,VAN,ANA
11432,2016020081,3,MTL,1,PHI,MTL
11433,2016020082,2,CHI,3,CGY,CGY
11434,2016020083,0,BOS,5,MIN,MIN
11435,2016020084,5,N.J,3,ARI,N.J
11436,2016020085,4,PHI,3,BUF,PHI
11437,2016020086,3,PIT,2,FLA,PIT
11438,2016020087,3,TOR,7,T.B,T.B
11439,2016020088,4,DET,2,CAR,DET
11440,2016020089,1,STL,4,CGY,CGY
11441,2016020090,3,DAL,2,WPG,DAL
11442,2016020091,0,VAN,3,OTT,OTT
11443,2016020092,3,L.A,2,CBJ,L.A
11444,2016020093,2,S.J,1,ANA,S.J
11445,2016020094,2,NYI,3,MTL,MTL
11446,2016020095,5,NYR,2,BOS,NYR
11447,2016020096,4,EDM,1,WSH,EDM
11448,2016020097,6,ANA,1,NSH,ANA
11449,2016020098,0,BUF,4,MIN,MIN
11450,2016020099,4,PHI,5,ARI,ARI
11451,2016020100,4,PIT,2,NYI,PIT
11452,2016020101,3,TOR,2,FLA,TOR
11453,2016020102,3,MTL,1,T.B,MTL
11454,2016020103,1,STL,2,DET,DET
11455,2016020104,4,WPG,1,DAL,WPG
11456,2016020105,3,L.A,2,NSH,L.A
11457,2016020106,3,S.J,1,CBJ,S.J
11458,2016020107,2,N.J,3,CHI,CHI
11459,2016020108,3,CAR,2,NYR,CAR
11460,2016020109,0,COL,1,WPG,WPG
11461,2016020110,5,CGY,2,OTT,CGY
11462,2016020111,0,VAN,2,EDM,EDM
11463,2016020112,0,ANA,4,CBJ,CBJ
11464,2016020113,3,BUF,0,FLA,BUF
11465,2016020114,2,MTL,1,TOR,MTL
11466,2016020115,0,DET,1,BOS,BOS
11467,2016020116,3,N.J,1,T.B,N.J
11468,2016020117,4,PHI,5,PIT,PIT
11469,2016020118,1,STL,0,L.A,STL
11470,2016020119,4,MIN,0,DAL,MIN
11471,2016020120,2,ARI,3,COL,COL
11472,2016020121,2,VAN,5,WSH,WSH
11473,2016020122,4,S.J,1,NSH,S.J
11474,2016020123,1,WPG,3,BUF,BUF
11475,2016020124,2,DET,5,FLA,FLA
11476,2016020125,3,CAR,4,PHI,PHI
11477,2016020126,5,NYI,1,TOR,NYI
11478,2016020127,6,NYR,1,T.B,NYR
11479,2016020128,3,CHI,0,L.A,CHI
11480,2016020129,0,EDM,2,OTT,OTT
11481,2016020130,1,CGY,3,WSH,WSH
11482,2016020131,1,NYI,6,T.B,T.B
11483,2016020132,5,NYR,0,STL,NYR
11484,2016020133,3,CBJ,2,DAL,CBJ
11485,2016020134,3,TOR,2,EDM,TOR
11486,2016020135,2,OTT,1,CAR,OTT
11487,2016020136,1,FLA,2,BOS,BOS
11488,2016020137,1,MIN,2,BUF,BUF
11489,2016020138,2,WPG,3,WSH,WSH
11490,2016020139,5,CHI,1,CGY,CHI
11491,2016020140,1,COL,5,NSH,NSH
11492,2016020141,3,ARI,2,S.J,ARI
11493,2016020142,0,L.A,4,ANA,ANA
11494,2016020143,3,MTL,0,VAN,MTL
11495,2016020144,4,PHI,3,DET,PHI
11496,2016020145,1,ANA,5,PIT,PIT
11497,2016020146,1,BUF,2,TOR,TOR
11498,2016020147,2,NYI,3,PHI,PHI
11499,2016020148,5,NYR,3,EDM,NYR
11500,2016020149,4,WSH,3,WPG,WSH
11501,2016020150,1,OTT,0,VAN,OTT
11502,2016020151,3,T.B,4,BOS,BOS
11503,2016020152,4,FLA,3,N.J,FLA
11504,2016020153,4,CHI,0,COL,CHI
11505,2016020154,6,DAL,2,STL,DAL
11506,2016020155,3,ARI,2,NSH,ARI
11507,2016020156,3,L.A,2,PIT,L.A
11508,2016020157,2,S.J,3,CGY,CGY
11509,2016020158,10,CBJ,0,MTL,CBJ
11510,2016020159,3,DET,5,WPG,WPG
11511,2016020160,5,ANA,1,ARI,ANA
11512,2016020161,1,COL,0,MIN,COL
11513,2016020162,2,BOS,5,NYR,NYR
11514,2016020163,6,TOR,3,VAN,TOR
11515,2016020164,5,MTL,4,PHI,MTL
11516,2016020165,1,OTT,2,BUF,BUF
11517,2016020166,4,T.B,1,N.J,T.B
11518,2016020167,3,NYI,4,EDM,EDM
11519,2016020168,4,WSH,2,FLA,WSH
11520,2016020169,2,STL,1,CBJ,STL
11521,2016020170,2,NSH,3,CAR,CAR
11522,2016020171,2,DAL,3,CHI,CHI
11523,2016020172,5,L.A,0,CGY,L.A
11524,2016020173,0,S.J,5,PIT,PIT
11525,2016020174,1,DET,2,EDM,EDM
11526,2016020175,5,STL,1,COL,STL
11527,2016020176,1,CAR,4,N.J,N.J
11528,2016020177,5,NYR,2,WPG,NYR
11529,2016020178,4,CHI,3,DAL,CHI
11530,2016020179,4,ANA,1,CGY,ANA
11531,2016020180,4,BOS,0,BUF,BOS
11532,2016020181,4,NYI,2,VAN,NYI
11533,2016020182,3,FLA,1,T.B,FLA
11534,2016020183,3,N.J,2,CAR,N.J
11535,2016020184,3,NYR,5,VAN,VAN
11536,2016020185,2,PHI,3,DET,DET
11537,2016020186,4,PIT,3,EDM,PIT
11538,2016020187,0,WSH,3,S.J,S.J
11539,2016020188,0,TOR,7,L.A,L.A
11540,2016020189,3,MTL,2,BOS,MTL
11541,2016020190,3,NSH,1,OTT,NSH
11542,2016020191,8,WPG,2,DAL,WPG
11543,2016020192,2,COL,4,ARI,ARI
11544,2016020193,3,CBJ,2,ANA,CBJ
11545,2016020194,1,BUF,2,OTT,OTT
11546,2016020195,1,STL,2,CHI,CHI
11547,2016020196,5,BOS,2,CBJ,BOS
11548,2016020197,2,PIT,4,MIN,MIN
11549,2016020198,2,CAR,4,ANA,ANA
11550,2016020199,4,MTL,1,L.A,MTL
11551,2016020200,3,DET,1,VAN,DET
11552,2016020201,4,T.B,1,NYI,T.B
11553,2016020202,2,FLA,4,S.J,S.J
11554,2016020203,3,NSH,1,STL,NSH
11555,2016020204,2,CGY,4,DAL,DAL
11556,2016020205,2,ARI,3,WPG,WPG
11557,2016020206,1,BUF,2,N.J,N.J
11558,2016020207,6,TOR,3,PHI,TOR
11559,2016020208,2,OTT,1,L.A,OTT
11560,2016020209,2,CHI,3,WSH,WSH
11561,2016020210,3,COL,2,WPG,COL
11562,2016020211,2,EDM,3,DAL,DAL
11563,2016020212,5,MTL,0,DET,MTL
11564,2016020213,1,T.B,3,S.J,S.J
11565,2016020214,3,FLA,2,NYI,FLA
11566,2016020215,4,N.J,2,BUF,N.J
11567,2016020216,3,PHI,2,MIN,PHI
11568,2016020217,4,PIT,1,TOR,PIT
11569,2016020218,5,CAR,1,WSH,CAR
11570,2016020219,8,CBJ,4,STL,CBJ
11571,2016020220,5,NSH,0,ANA,NSH
11572,2016020221,1,ARI,2,BOS,BOS
11573,2016020222,1,CGY,4,NYR,NYR
11574,2016020223,3,WPG,2,L.A,WPG
11575,2016020224,5,VAN,4,DAL,VAN
11576,2016020225,1,OTT,2,MIN,MIN
11577,2016020226,3,CHI,2,MTL,CHI
11578,2016020227,0,COL,2,BOS,BOS
11579,2016020228,1,EDM,3,NYR,NYR
11580,2016020229,0,NYI,4,T.B,T.B
11581,2016020230,2,PHI,3,OTT,OTT
11582,2016020231,1,CAR,0,S.J,CAR
11583,2016020232,2,CBJ,1,WSH,CBJ
11584,2016020233,6,TOR,2,NSH,TOR
11585,2016020234,3,MTL,4,FLA,FLA
11586,2016020235,3,DET,4,T.B,T.B
11587,2016020236,4,STL,1,BUF,STL
11588,2016020237,0,MIN,1,CGY,CGY
11589,2016020238,4,WPG,0,CHI,WPG
11590,2016020239,1,DAL,2,N.J,N.J
11591,2016020240,4,COL,1,L.A,COL
11592,2016020241,2,VAN,7,NYR,NYR
11593,2016020242,4,ANA,1,EDM,ANA
11594,2016020243,7,WSH,1,PIT,WSH
11595,2016020244,2,CGY,1,ARI,CGY
11596,2016020245,1,BUF,4,T.B,T.B
11597,2016020246,5,PHI,2,WPG,PHI
11598,2016020247,6,TOR,1,FLA,TOR
11599,2016020248,1,OTT,5,NSH,NSH
11600,2016020249,3,STL,2,S.J,STL
11601,2016020250,1,MIN,0,BOS,MIN
11602,2016020251,3,DAL,2,COL,DAL
11603,2016020252,3,VAN,2,ARI,VAN
11604,2016020253,3,ANA,2,N.J,ANA
11605,2016020254,4,L.A,2,EDM,L.A
11606,2016020255,2,NYI,3,PIT,PIT
11607,2016020256,1,WSH,0,DET,WSH
11608,2016020257,4,CBJ,2,NYR,CBJ
11609,2016020258,3,CAR,2,MTL,CAR
11610,2016020259,2,CGY,3,CHI,CHI
11611,2016020260,0,PHI,3,T.B,T.B
11612,2016020261,4,L.A,2,N.J,L.A
11613,2016020262,4,BOS,1,WPG,BOS
11614,2016020263,2,BUF,1,PIT,BUF
11615,2016020264,2,MTL,1,TOR,MTL
11616,2016020265,1,OTT,4,FLA,FLA
11617,2016020266,2,DAL,5,EDM,EDM
11618,2016020267,3,STL,1,NSH,STL
11619,2016020268,2,MIN,3,COL,COL
11620,2016020269,3,ARI,2,S.J,ARI
11621,2016020270,3,VAN,4,CHI,CHI
11622,2016020271,2,WSH,3,CBJ,CBJ
11623,2016020272,2,NYR,3,FLA,FLA
11624,2016020273,3,CAR,1,WPG,CAR
11625,2016020274,2,DET,3,CGY,CGY
11626,2016020275,2,ANA,3,L.A,L.A
11627,2016020276,4,BUF,2,CGY,BUF
11628,2016020277,2,PIT,5,NYR,NYR
11629,2016020278,2,CBJ,3,COL,COL
11630,2016020279,3,NSH,1,T.B,NSH
11631,2016020280,3,DAL,2,MIN,DAL
11632,2016020281,5,EDM,0,CHI,EDM
11633,2016020282,4,S.J,0,N.J,S.J
11634,2016020283,2,BOS,4,STL,STL
11635,2016020284,1,TOR,2,CAR,CAR
11636,2016020285,3,MTL,4,OTT,OTT
11637,2016020286,1,FLA,3,PHI,PHI
11638,2016020287,2,ANA,3,NYI,NYI
11639,2016020288,1,BUF,2,DET,DET
11640,2016020289,5,N.J,4,TOR,N.J
11641,2016020290,1,NYR,6,PIT,PIT
11642,2016020291,4,WSH,3,STL,WSH
11643,2016020292,0,CBJ,2,CGY,CGY
11644,2016020293,3,MIN,1,WPG,MIN
11645,2016020294,4,T.B,2,PHI,T.B
11646,2016020295,5,NSH,2,DAL,NSH
11647,2016020296,3,COL,6,EDM,EDM
11648,2016020297,1,ARI,4,VAN,VAN
11649,2016020298,4,L.A,2,NYI,L.A
11650,2016020299,2,S.J,1,CHI,S.J
11651,2016020300,2,MTL,1,CAR,MTL
11652,2016020301,3,OTT,1,BOS,OTT
11653,2016020302,2,PHI,3,NYR,NYR
11654,2016020303,6,MIN,2,PIT,MIN
11655,2016020304,2,ANA,3,CHI,CHI
11656,2016020305,3,S.J,2,NYI,S.J
11657,2016020306,3,WSH,1,BUF,WSH
11658,2016020307,5,NSH,1,WPG,NSH
11659,2016020308,1,BOS,2,CGY,CGY
11660,2016020309,3,T.B,5,CBJ,CBJ
11661,2016020310,4,N.J,5,DET,DET
11662,2016020311,2,DAL,1,VAN,DAL
11663,2016020312,3,ARI,2,EDM,ARI
11664,2016020313,4,TOR,2,WSH,TOR
11665,2016020314,2,OTT,1,CAR,OTT
11666,2016020315,1,DET,2,MTL,MTL
11667,2016020316,2,FLA,1,CBJ,FLA
11668,2016020317,4,PIT,3,N.J,PIT
11669,2016020318,4,STL,3,MIN,STL
11670,2016020319,2,COL,3,VAN,VAN
11671,2016020320,2,L.A,1,CHI,L.A
11672,2016020321,2,S.J,3,ANA,ANA
11673,2016020322,4,BOS,1,T.B,BOS
11674,2016020323,1,EDM,2,ARI,ARI
11675,2016020324,3,CAR,2,FLA,CAR
11676,2016020325,3,WPG,0,NSH,WPG
11677,2016020326,0,NYR,2,OTT,OTT
11678,2016020327,5,PHI,3,CGY,PHI
11679,2016020328,2,NYI,1,CGY,NYI
11680,2016020329,4,STL,3,DAL,STL
11681,2016020330,3,NYR,2,CAR,NYR
11682,2016020331,3,PHI,2,BOS,PHI
11683,2016020332,5,CBJ,1,T.B,CBJ
11684,2016020333,4,OTT,5,BUF,BUF
11685,2016020334,3,DET,1,DAL,DET
11686,2016020335,3,WPG,2,N.J,WPG
11687,2016020336,2,CHI,1,FLA,CHI
11688,2016020337,3,COL,5,NSH,NSH
11689,2016020338,2,EDM,4,TOR,TOR
11690,2016020339,5,VAN,4,MIN,VAN
11691,2016020340,2,ANA,1,MTL,ANA
11692,2016020341,2,S.J,1,ARI,S.J
11693,2016020342,5,NYI,3,PIT,NYI
11694,2016020343,3,CGY,0,TOR,CGY
11695,2016020344,1,L.A,4,S.J,S.J
11696,2016020345,2,BOS,1,CAR,BOS
11697,2016020346,4,BUF,3,NYR,BUF
11698,2016020347,6,PIT,2,DAL,PIT
11699,2016020348,0,WSH,3,NYI,NYI
11700,2016020349,2,OTT,3,PHI,PHI
11701,2016020350,1,DET,2,FLA,FLA
11702,2016020351,5,STL,4,T.B,STL
11703,2016020352,3,WPG,6,EDM,EDM
11704,2016020353,4,CHI,3,N.J,CHI
11705,2016020354,2,COL,3,CBJ,CBJ
11706,2016020355,3,ARI,4,L.A,L.A
11707,2016020356,1,VAN,3,ANA,ANA
11708,2016020357,3,CGY,2,MIN,CGY
11709,2016020358,2,S.J,1,MTL,S.J
11710,2016020359,1,BUF,2,BOS,BOS
11711,2016020360,4,NYR,2,CAR,NYR
11712,2016020361,3,PHI,1,CHI,PHI
11713,2016020362,4,NSH,5,N.J,N.J
11714,2016020363,2,OTT,0,FLA,OTT
11715,2016020364,2,T.B,1,WSH,T.B
11716,2016020365,5,PIT,3,DET,PIT
11717,2016020366,2,STL,3,WPG,WPG
11718,2016020367,3,VAN,2,TOR,VAN
11719,2016020368,2,ARI,3,CBJ,CBJ
11720,2016020369,0,COL,3,DAL,DAL
11721,2016020370,3,EDM,2,ANA,EDM
11722,2016020371,1,CAR,0,T.B,CAR
11723,2016020372,3,NYI,4,DET,DET
11724,2016020373,2,NSH,4,PHI,PHI
11725,2016020374,1,CHI,2,WPG,WPG
11726,2016020375,8,CGY,3,ANA,CGY
11727,2016020376,1,EDM,2,MIN,MIN
11728,2016020377,4,L.A,5,MTL,MTL
11729,2016020378,4,BOS,3,FLA,BOS
11730,2016020379,8,PIT,5,OTT,PIT
11731,2016020380,3,WSH,2,BUF,WSH
11732,2016020381,4,CBJ,1,ARI,CBJ
11733,2016020382,4,BUF,3,EDM,BUF
11734,2016020383,3,N.J,2,VAN,N.J
11735,2016020384,4,NYI,2,NYR,NYI
11736,2016020385,3,PHI,2,FLA,PHI
11737,2016020386,3,STL,2,MTL,STL
11738,2016020387,4,NSH,3,COL,NSH
11739,2016020388,3,WPG,4,DET,DET
11740,2016020389,4,CHI,0,ARI,CHI
11741,2016020390,1,DAL,2,CGY,CGY
11742,2016020391,2,TOR,3,MIN,MIN
11743,2016020392,4,WSH,3,BOS,WSH
11744,2016020393,6,ANA,5,CAR,ANA
11745,2016020394,2,S.J,4,OTT,OTT
11746,2016020395,2,BOS,4,COL,COL
11747,2016020396,3,NYI,2,STL,NYI
11748,2016020397,6,PHI,5,EDM,PHI
11749,2016020398,5,MTL,2,N.J,MTL
11750,2016020399,1,T.B,5,VAN,VAN
11751,2016020400,1,FLA,5,PIT,PIT
11752,2016020401,1,WPG,2,NYR,NYR
11753,2016020402,5,DAL,2,NSH,DAL
11754,2016020403,1,ARI,2,CGY,CGY
11755,2016020404,1,L.A,3,CAR,CAR
11756,2016020405,1,BUF,4,WSH,WSH
11757,2016020406,1,DET,4,CBJ,CBJ
11758,2016020407,1,N.J,4,STL,STL
11759,2016020408,3,MIN,2,EDM,MIN
11760,2016020409,0,CHI,1,NYR,NYR
11761,2016020410,3,ANA,2,S.J,ANA
11762,2016020411,4,PHI,2,DAL,PHI
11763,2016020412,4,L.A,1,OTT,L.A
11764,2016020413,1,BOS,4,TOR,TOR
11765,2016020414,10,MTL,1,COL,MTL
11766,2016020415,3,T.B,4,PIT,PIT
11767,2016020416,4,FLA,2,VAN,FLA
11768,2016020417,6,CBJ,2,NYI,CBJ
11769,2016020418,4,ARI,1,NSH,ARI
11770,2016020419,6,CGY,2,WPG,CGY
11771,2016020420,4,S.J,3,CAR,S.J
11772,2016020421,5,ANA,1,OTT,ANA
11773,2016020422,0,DET,1,PHI,PHI
11774,2016020423,3,WSH,0,VAN,WSH
11775,2016020424,3,MIN,1,STL,MIN
11776,2016020425,1,TOR,3,COL,COL
11777,2016020426,5,NYR,0,N.J,NYR
11778,2016020427,3,CHI,1,DAL,CHI
11779,2016020428,3,EDM,2,WPG,EDM
11780,2016020429,7,PIT,0,ARI,PIT
11781,2016020430,1,MTL,2,BOS,BOS
11782,2016020431,6,BUF,3,L.A,BUF
11783,2016020432,2,NYI,4,WSH,WSH
11784,2016020433,1,NYR,2,CHI,CHI
11785,2016020434,8,CAR,6,VAN,CAR
11786,2016020435,2,TOR,3,S.J,S.J
11787,2016020436,1,DET,4,ARI,ARI
11788,2016020437,6,NSH,3,STL,NSH
11789,2016020438,5,MIN,1,FLA,MIN
11790,2016020439,6,DAL,2,ANA,DAL
11791,2016020440,1,EDM,3,CBJ,CBJ
11792,2016020441,3,OTT,4,S.J,S.J
11793,2016020442,4,PIT,3,BOS,PIT
11794,2016020443,3,CGY,6,T.B,T.B
11795,2016020444,3,COL,4,PHI,PHI
11796,2016020445,3,BOS,4,ANA,ANA
11797,2016020446,4,NYI,5,CHI,CHI
11798,2016020447,2,TOR,3,ARI,ARI
11799,2016020448,1,DET,4,L.A,L.A
11800,2016020449,5,STL,2,N.J,STL
11801,2016020450,2,NSH,5,MIN,MIN
11802,2016020451,4,WPG,3,FLA,WPG
11803,2016020452,0,DAL,2,NYR,NYR
